ID_NLS;RIC;INDIR_ORIG;DENOM_IMPRES;INSEGNA;INIZIO_ATT;geo_y;geo_x;location
6385;Storica Attività;VIA MAURIZIO GONZAGA,0006;MACRI' ANTONIO;Acconciature Lui e Lei;1937;9.188723017319676;45.46129845507998;(45.46129845507998, 9.188723017319676)
6750;Storica Attività;C.SO EUROPA,22;ditta individuale;Lord Mayor;1958;9.197458214372624;45.46506645012902;(45.46506645012902, 9.197458214372624)
7698;Storica Attività;VIA CASTEL MORRONE,0002;PISA DI PISA ELISABETTA E LAURA S.N.C.;PISA;1953;9.214729095131673;45.46827630259369;(45.46827630259369, 9.214729095131673)
7428;Storica Attività;VIA GIUSEPPE RIPAMONTI,7/A;BRAMBILLA UNIVERSAL SHOES SRL;BRAMBILLA CALZATURE;1936;9.198811423018327;45.44410928091184;(45.44410928091184, 9.198811423018327)
6770;Storica Attività;V.LE MONZA,91;Pasticceria G. Cova & C. srl;Pasticceria G. Cova & C.;1930;9.219355812719522;45.49564592369102;(45.49564592369102, 9.219355812719522)
6440;Storica Attività;VIA TORINO,52;Tutto Per Lo Sport Polare sas;Tutto Per Lo Sport;1926;9.184359694480076;45.4609417342781;(45.4609417342781, 9.184359694480076)
7229;Storica Attività;VIA GIUSEPPE MAZZINI,8;FUGAZZI MARIO S.N.C. DI MARIO E ANTONIO FUGAZZI;GIOIELLERIA MARIO FUGAZZI;1914;9.18849875009737;45.46300164469882;(45.46300164469882, 9.18849875009737)
6969;Storica Attività;VIA SARPI,3;ditta individuale;Magazzini Vittoria;1938;9.180355476117443;45.48168323105067;(45.48168323105067, 9.180355476117443)
7366;Storica Attività;VIALE TUNISIA,0025;MOSELE S.R.L.;MOSELE GIOIELLERIA;1957;9.202758067551445;45.478529881571916;(45.478529881571916, 9.202758067551445)
6311;Storica Attività;VIA SANTA MARIA DELLA PORTA,13;Bar Birreria Cavour sas;Birreria Cavour;1910;9.180469781667117;45.46553428889041;(45.46553428889041, 9.180469781667117)
7508;Storica Attività;VIA FONTANA,3;CITTERIO LIVIO S.A.S. DI CITTERIO OSVALDO & C.;CITTERIO;1959;9.203561970012865;45.46197726000521;(45.46197726000521, 9.203561970012865)
6197;Negozio storico;PIAZZA SAN SEPOLCRO,2;Amleto Missaglia di A. Missaglia e c. sas;Amleto Missaglia - Gioielleria;1884;9.184892870234414;45.46304357901246;(45.46304357901246, 9.184892870234414)
7536;Storica Attività;VIALE UMBRIA,96;MAGNANI GIOIELLI S.N.C. DI MAGNANI ANNA;MAGNANI GIOIELLI;1963;9.217411400083675;45.45755219136697;(45.45755219136697, 9.217411400083675)
6322;Storica Attività;VIA LARGA,8;Cartoleria Adua S.a.s.;Cartoleria Adua;1947;9.193076414333493;45.46217867958499;(45.46217867958499, 9.193076414333493)
7431;Storica Attività;VIA PIACENZA,24;FARMACIA ROMA DEI DOTTORI ANTONIOLI LUCA ENRICO MICHELE E FOX STEFANO FELICE & C. S.N.C.;FARMACIA ROMA;1932;9.205796607705862;45.44943274318952;(45.44943274318952, 9.205796607705862)
6434;Storica Attività;VIA PACINI,24;Tisci S.n.c.;Tisci pellicceria;1949;9.228557468212271;45.48188866478803;(45.48188866478803, 9.228557468212271)
6396;Storica Attività;P.ZZA MISSORI,3;Mic.Edo srl;Bar Missori;1949;9.188573812735697;45.46063136166308;(45.46063136166308, 9.188573812735697)
7226;Storica Attività;VIA PONTE SEVESO,0019;CATTANEO MAURIZIO;Pasta fresca e granaglie;1931;9.203861934196542;45.488720437181094;(45.488720437181094, 9.203861934196542)
7185;Storica Attività;VIA MAZZINI,2;Colombo Elena;E.S. Il bello dell'intimo;1951;9.188512878827762;45.46361402664913;(45.46361402664913, 9.188512878827762)
6319;Storica Attività;VIA MONTE CENGIO,6;ditta individuale;De Fabiani Calzature;1892;9.24454366796364;45.43167105890319;(45.43167105890319, 9.24454366796364)
7439;Storica Attività;VIA CREMA,0025;PASTICCERIA SOMMARIVA GIORGIO;PASTICCERIA SOMMARIVA;1919;9.20295791183632;45.44792925419231;(45.44792925419231, 9.20295791183632)
7361;Storica Attività;PIAZZALE LUIGI EMANUELE CORVETTO,1;STADLER S.R.L.;Stadler Gioielleria;1952;9.224236467279018;45.44026119607433;(45.44026119607433, 9.224236467279018)
6761;Storica Attività;C.SO MAGENTA,25;E.E. Ercolessi sas;E.E. Ercolessi;1921;9.177316639974318;45.465864350065374;(45.465864350065374, 9.177316639974318)
7194;Storica Attività;VIALE TIBALDI,3;Pasini s.a.s. di Juna Michela Pasini & C.;Pasini 1922 Milano;1922;9.177630850041195;45.44368685694185;(45.44368685694185, 9.177630850041195)
6317;Storica Attività;VIA DOGANA,2;Enrico Broggi sas;Broggi;1947;9.189406547070094;45.46326026856674;(45.46326026856674, 9.189406547070094)
7210;Storica Attività;VIA LOMAZZO,4;Volpe Sergio Gianpiero;Volpe tutto bimbi;1936;9.173085200450506;45.48116305886507;(45.48116305886507, 9.173085200450506)
6424;Storica Attività;PIAZZA DUOMO,21;Ruggeri Abbigliamento S.n.c.;Ruggeri - Abbigliamento;1936;9.189339492066226;45.46471923015102;(45.46471923015102, 9.189339492066226)
6419;Storica Attività;VIA BAGUTTA,1;ditta individuale;Ottavio Re di Coletto;1935;9.19711660187169;45.46714905141852;(45.46714905141852, 9.19711660187169)
6407;Storica Attività;VIA CAPPUCCIO,22;Panificio Pasticceria Lia S.n.c. di Silini Lia & C.;Panificio Pasticceria Lia;1907;9.179384757227231;45.463932336588705;(45.463932336588705, 9.179384757227231)
7313;Storica Attività;VIA SANTA CROCE,2;DITTA TONELLA SERGIO;CAFFE' E TABACCHI MOLINO DELLE ARMI;1936;9.183579524982088;45.456687780777344;(45.456687780777344, 9.183579524982088)
7104;Storica Attività;PIAZZA SAN NAZARO,15;Casalinghi Fornaro di Stefano Fornaro & C. S.n.c.;Casalinghi Fornaro;1945;9.192961292036532;45.45790708478217;(45.45790708478217, 9.192961292036532)
6261;Negozio storico;P.ZZA S. AMBROGIO,10;Snc Paolini Roberto di Silvio Paolini & C.;Gioielleria Paolini;1941;9.174891303494494;45.46306270551367;(45.46306270551367, 9.174891303494494)
6955;Storica Attività;VIA WASHINGTON,72;ditta individuale;Gioielleria Tiberio Mihail;1957;9.154572239397323;45.45957994821722;(45.45957994821722, 9.154572239397323)
6376;Storica Attività;VIA G. MORONE,3;Lagori Francesco sas;Pellicceria Lagori Francesco di Lagori Cinzia e C.;1944;9.191676607932965;45.46819694741873;(45.46819694741873, 9.191676607932965)
6380;Storica Attività;VIA RUGABELLA,1;Libreria Mauro S.n.c.;Libreria Mauro di Burlini G&C;1954;9.189981953213804;45.45915798024004;(45.45915798024004, 9.189981953213804)
7347;Storica Attività;PIAZZA LUIGI DI SAVOIA,2;GIGLIO ROSSO S.A.S. DI ENRICO FONTANELLI & C.;RISTORANTE GIGLIO ROSSO;1953;9.205387127655388;45.48474336225085;(45.48474336225085, 9.205387127655388)
7191;Storica Attività;VIA.LE CERTOSA,20/22;La Boutique del Pneumatico di Franchi Massimo & C. s.a.s.;La Boutique del Pneumatico;1958;9.15277271698678;45.48965454317825;(45.48965454317825, 9.15277271698678)
6234;Negozio storico;VIA PANFILO CASTALDI,29;ditta individuale;Antica Farmacia Del Lazzaretto;1750;9.203731712477477;45.476462299162264;(45.476462299162264, 9.203731712477477)
7315;Storica Attività;VIALE CALDARA EMILIO,20;FOTOMATERIALE S.A.S. DI SOLAROLO GIOVANNI & C.;FOTOMATERIALE;1960;9.203125866388644;45.45437376594423;(45.45437376594423, 9.203125866388644)
6433;Storica Attività;C.SO PORTA TICINESE,18;ditta individuale;Fratelli Bernasconi;1890;9.180967551504523;45.458620978625866;(45.458620978625866, 9.180967551504523)
6774;Storica Attività;P.ZZA DUOMO,21;Grimoldi srl;Orologeria in Milano Grimoldi;1889;9.189441864443216;45.46471930344854;(45.46471930344854, 9.189441864443216)
6956;Storica Attività;VIA ROVELLO,18;Zanda snc;Zanda Serrature di Sicurezza;1911;9.184219356086665;45.468534340272804;(45.468534340272804, 9.184219356086665)
6398;Storica Attività;VIA DOGANA,3;Orologeria Luigi Verga S.p.a.;Orologeria Luigi Verga;1947;9.188580890965811;45.46310371768765;(45.46310371768765, 9.188580890965811)
7221;Storica Attività;VIA AGILULFO,18;DRALI GIUSEPPE;BICICLETTE DRALI;1925;9.174558046106398;45.43298624663889;(45.43298624663889, 9.174558046106398)
7203;Storica Attività;VIA ARNOLFO DI CAMBIO,1/A;L'Isola di Sarais Luca e C. s.n.c.;Cantine Isola;1937;9.176500402381116;45.48144474509511;(45.48144474509511, 9.176500402381116)
6384;Storica Attività;VIA SPALLANZANI,6;Macelleria Equina S.n.c. di Vittorio Pellegrini e C.;Macelleria Pellegrini;1949;9.206207505197943;45.47527072770571;(45.47527072770571, 9.206207505197943)
7192;Storica Attività;VIA GIUSEPPE MUSSI,16;Grecchi Luigi;Pasticceria Grecchi Luigi;1960;9.166450111757234;45.48255774919919;(45.48255774919919, 9.166450111757234)
7541;Negozio storico;VIA SOLFERINO,3;MERU' DI BARTOLOMEO E GIOVANNA MEREU' S.N.C.;MERU' GIOIELLI;1959;9.187384962768737;45.47291782577564;(45.47291782577564, 9.187384962768737)
6417;Storica Attività;VIA TARAMELLI,70;A' Riccione srl;Ristorante A' Riccione;1955;9.195939808111378;45.49446373073068;(45.49446373073068, 9.195939808111378)
6377;Storica Attività;VIA ANGELO INGANNI,54;ANTICA CARTOLIBRERIA INGANNI S.R.L.;L 'Antica Cartolibreria di Via Inganni;1955;9.12486789850441;45.452858095924;(45.452858095924, 9.12486789850441)
6307;Storica Attività;VIA ALTAGUARDIA,11;Argenterie Ganci;Argenterie Ganci;1926;9.199836875576665;45.44984786676532;(45.44984786676532, 9.199836875576665)
7473;Locale storico;PIAZZALE DI PORTA LODOVICA,2;GUD S.R.L.;Gattullo;1961;9.185987899505632;45.45225150072346;(45.45225150072346, 9.185987899505632)
6395;Storica Attività;VIA PAOLO DA CANNOBIO,2;Milanfisa snc;Milanfisa Coletta Mario e Figli - Strumenti musicali;1950;9.191055861608792;45.46201219743877;(45.46201219743877, 9.191055861608792)
6356;Storica Attività;VIA MONTENAPOLEONE,9;Lorenzi Giovanni snc;G. Lorenzi;1929;9.195110822219062;45.46823461784522;(45.46823461784522, 9.195110822219062)
6230;Storica Attività;PIAZZA MERCANTI,21;DITTA GUENZATI DI RAGNO LUIGI LUCA & C. - SOCIETA' IN ACCOMANDITASEMPLICE;Ditta Guenzati;1768;9.18634563187925;45.4653764157871;(45.4653764157871, 9.18634563187925)
7353;Storica Attività;VIALE MONZA,61;CARTOLERIA GAMBARDELLA S.R.L.;CARTOLERIA GAMBARDELLA;1951;9.218666339051037;45.49294007950371;(45.49294007950371, 9.218666339051037)
6414;Storica Attività;P.ZZA OBERDAN,2;ditta individuale;Il Panificio di Pesce Carmela;1925;9.206258613214256;45.47395081989155;(45.47395081989155, 9.206258613214256)
6205;Insegna storica e di tradizione;VIA VISCONTI DI MODRONE,2;2 Visconti di Modrone srl;Taveggia;1909;9.199077509626274;45.463225865853666;(45.463225865853666, 9.199077509626274)
7572;Locale storico;VIA ALBERTO NOTA,0047;ARLATI MARIO TRATTORIA ARLATI;Premiata Trattoria Arlati;1936;9.208807407901395;45.5180908364423;(45.5180908364423, 9.208807407901395)
6329;Storica Attività;VIA TRINCEA DELLE FRASCHE,1;Confezioni Viola sas;Viola - Confezioni;1938;9.181112143056415;45.45200350309631;(45.45200350309631, 9.181112143056415)
6222;Storica Attività;VIA MANZONI,12;Bijoux De Paris S.r.l.;Bijoux De Paris;1953;9.191455934829236;45.46871393158881;(45.46871393158881, 9.191455934829236)
7217;Storica Attività;VIA POLA,19;Tresoldi Elena;Pola tabacchi;1938;9.19284641759855;45.489141169610235;(45.489141169610235, 9.19284641759855)
6203;Negozio storico;VIA MANZONI,39;Grimoldi srl;Grimoldi - Gioielleria;1867;9.1938184304852;45.47107032341219;(45.47107032341219, 9.1938184304852)
7539;Storica Attività;VIA FRANCESCO ANZANI,0002;EREDI LABADINI DI GINEX LAURA ARGENE & C. S.A.S.;LABADINI;1909;9.21346951330317;45.46215759210092;(45.46215759210092, 9.21346951330317)
6363;Storica Attività;VIA OLMETTO,10;Fortura Giocattoli S.r.l.;Fortura Giocattoli;1919;9.185013439375254;45.459335520386844;(45.459335520386844, 9.185013439375254)
6256;Storica Attività;VIA C. BATTISTI,1;G. Preattoni & C. S.a.s.;G. Preattoni;1946;9.199283380289275;45.46318404737027;(45.46318404737027, 9.199283380289275)
6302;Storica Attività;VIA DOGANA,2;Adamas Srl;Adamas Gioielli;1949;9.189275861481581;45.46325000779822;(45.46325000779822, 9.189275861481581)
6425;Storica Attività;VIA DOGANA,4;ditta individuale;Salone 900;1911;9.188719516476349;45.46327025387664;(45.46327025387664, 9.188719516476349)
7364;Storica Attività;VIA ALFONSO LAMARMORA,31;BELLONI & C. S.N.C. DI ATTILIO, FRANCESCO E LUISA BELLONI;GIOIELLERIA BELLONI;1955;9.20357801029316;45.45732053683049;(45.45732053683049, 9.20357801029316)
7310;Storica Attività;VIA UGO FOSCOLO,1;AUTOGRILL SPA;MOTTA;1928;9.1907394480014;45.46476610157186;(45.46476610157186, 9.1907394480014)
6972;Storica Attività;VIA ASTI,12;Sintolvox srl;Sintolvox Radio,Tv, parti staccate;1954;9.153099558773478;45.466516973966456;(45.466516973966456, 9.153099558773478)
6382;Storica Attività;VIA PANFILO CASTALDI,0032;MISITI LUIGI;Parrucchiere Gino;1900;9.20427784713928;45.47613129575317;(45.47613129575317, 9.20427784713928)
6259;Negozio storico;VIA BERGAMINI,7;Sangalli Giuliano & c. S.n.c.;Sangalli dal 1900 Orologeria / Gioielleria / Pendoleria;1900;9.19415186075146;45.46169576075458;(45.46169576075458, 9.19415186075146)
6349;Storica Attività;VIALE SABOTINO,1;Mercandelli Francesco;Fioreria Mercandelli;1936;9.196607884530017;45.45080273832417;(45.45080273832417, 9.196607884530017)
6333;Storica Attività;VIA GIOVANNI GHERARDINI,0002;DELLE FAVE MARIO;Barbiere Mario Delle Fave;1957;9.170524614011633;45.47706081066781;(45.47706081066781, 9.170524614011633)
6314;Storica Attività;P.LE BARACCA,10;ditta individuale;Panificio Bollani;1930;9.16479040826299;45.46632303198017;(45.46632303198017, 9.16479040826299)
6744;Storica Attività;L.GO MARIA CALLAS,1;Ristorante 4 Mori s.r.l.;Ristorante Quattro Mori;1949;9.181233729997933;45.46747534700159;(45.46747534700159, 9.181233729997933)
6958;Storica Attività;GALLERIA DEL CORSO,1;Esercizio Le Tre Gazzelle srl;Le Tre Gazzelle;1954;9.195353168036782;45.46518795820525;(45.46518795820525, 9.195353168036782)
7218;Storica Attività;VIA CANONICA,72;Cartografica Lombarda di Scotti Alfredo e C. S.n.c.;Cartoleria Libreria Scotti;1946;9.171279670489971;45.48032987806983;(45.48032987806983, 9.171279670489971)
6262;Negozio storico;P.ZZA DUOMO,19;SocietÃ  Archenti di Pozzi Archenti P. S.a.s.;Archenti - Gioielleria;1887;9.188849807154483;45.46472153498348;(45.46472153498348, 9.188849807154483)
7580;Storica Attività;VIA PROCACCINI GIULIO CESARE,63;LA MUSICALE DI BISIGHINI LIVIA;La Musicale del MÂ° G. Guerrini;1964;9.228981943980795;45.470726448606825;(45.470726448606825, 9.228981943980795)
6359;Storica Attività;VIA VEGLIA,57;Garbagnati le SpecialitÃ  srl;Garbagnati - Panetteria pasticceria;1937;9.19494115885213;45.49970656079901;(45.49970656079901, 9.19494115885213)
6445;Storica Attività;VIA P. DA CANNOBIO,39;Vigano' Alta Moda S.r.l.;Viganò;1919;9.189441372660161;45.46055839361703;(45.46055839361703, 9.189441372660161)
6444;Storica Attività;GALL. VITTORIO EMANUELE II,14;Vigano' Alta Moda S.r.l. di Vigano' Giancarlo;Viganò;1919;9.190126078720887;45.46507260659303;(45.46507260659303, 9.190126078720887)
7278;Storica Attività;VIA TOMMASO MARINO,7;Auripa S.a.s. di Bonomo Paolo & C.;Ristorante PapÃ  Francesco;1946;9.190045865877337;45.46657388661685;(45.46657388661685, 9.190045865877337)
6420;Storica Attività;VIA SANSOVINO,27;Cuoccio AntichitÃ  sas;Cuoccio Giuseppe Restauri Antichita';1954;9.220688126187028;45.47911745883771;(45.47911745883771, 9.220688126187028)
6446;Storica Attività;VIA MONTEVIDEO,8;Vigano' Pietro srl;Viganò Pietro Ferramenta;1927;9.166476471149355;45.45561030466062;(45.45561030466062, 9.166476471149355)
7697;Storica Attività;P.ZZA DUOMO - PORT.MERIDIONALI,SNC;LABO' GIAMPIERO LUIGI;Edicola LabÃ²;1951;9.229629728622871;45.68860619351565;(45.68860619351565, 9.229629728622871)
7212;Storica Attività;VIA PAOLO SARPI,60;Gestioni AttivitÃ  Commerciali S.r.l.;Pizzeria da Giuliano;1923;9.170913781097603;45.480991264784215;(45.480991264784215, 9.170913781097603)
7788;Storica Attività;VIA NICASTRO,0004;GATTI GIANANTONIO;Panificio Gatti;1909;9.221941318363776;45.45219141530022;(45.45219141530022, 9.221941318363776)
6961;Storica Attività;VIA ZEBEDIA,2;FUSAGLIA DI FUSAGLIA LUCA E ANDREA S.N.C.;Fusaglia - Dal 1910 Chiavi, serrature, casseforti;1910;9.186737322445133;45.46070088855528;(45.46070088855528, 9.186737322445133)
7770;Storica Attività;VIALE FULVIO TESTI,0078;EREDI FARINA S.A.S. DI ROMUALDO E SILVANO FARINA E C.;Casalinghi Ferramenta Farina;1951;9.202578248384903;45.50925756650003;(45.50925756650003, 9.202578248384903)
7789;Storica Attività;VIA SAN GREGORIO,0001;PASTICCERIA SAN GREGORIO S.A.S. DI PIERANGELO BERNASCONI & C.;Pasticceria San Gregorio;1948;9.208268906953453;45.4776817957219;(45.4776817957219, 9.208268906953453)
7772;Storica Attività;VIA DEGLI IMBRIANI,0061;VALASSINA ANGELO;Kammi Valassina;1957;9.165807197799381;45.50189945214578;(45.50189945214578, 9.165807197799381)
7771;Storica Attività;VIA ANDREA SOLARI,46;OCCHIALI PELO S.N.C. DEI F.LLI PELO E GRAZIELLA MARCUOLA;Occhiali Pelo dal 1930;1930;9.158859103113592;45.45395670304076;(45.45395670304076, 9.158859103113592)
7823;Storica Attività;CORSO XXII MARZO,23;FIERA DEL LIBRO DI GUAITAMACCHI DAVIDE & C. S.N.C.;LIBRERIA FIERA DEL LIBRO;1962;9.210858251622124;45.46228414739338;(45.46228414739338, 9.210858251622124)
7817;Storica Attività;VIALE TUNISIA,0004;LIBRERIA INTERNAZIONALE C.E.L.I.P. CASA EDITRICE LIBRERIA INTERNAZIONALE PARTIPILO;LIBRERIA PARTIPILO;1966;9.206157836397406;45.4769578804648;(45.4769578804648, 9.206157836397406)
7860;Insegna storica e di tradizione;GALLERIA VITTORIO EMANUELE II,0075;RIDE S.R.L.;Galleria;1968;9.189299917504517;45.465625940757484;(45.465625940757484, 9.189299917504517)
7725;Negozio storico;VIA FIORI OSCURI,13;ANTICA FARMACIA DI BRERA SAS DEL DR. STEFANO DANESI E C.;ANTICA FARMACIA DI BRERA;1812;9.189226260639893;45.47256477052084;(45.47256477052084, 9.189226260639893)
7595;Storica Attività;VIA MARIOTTO ALBERTINELLI,0002;NUOVO MOBILIFICIO ALBERTINELLI DI COLOMBO GIANCLAUDIO GAETANO & C. S.A.S.;MOBILIFICIO ALBERTINELLI;1961;9.139838049200865;45.474648544688705;(45.474648544688705, 9.139838049200865)
7837;Storica Attività;VIALE TIBALDI,48;RONCHETTI VITTORIO;RONCHETTI DOLCIUMI;1956;9.182688295647894;45.44412940055118;(45.44412940055118, 9.182688295647894)
7579;Storica Attività;VIA GIOVANNI BRIOSI,0010;EREDI BOTTINI ANDREA DI ROBERTO BIANCHI S.N.C.;MACELLERIA EREDI BOTTINI ANDREA;1936;9.228981943980795;45.470726448606825;(45.470726448606825, 9.228981943980795)
7591;Storica Attività;VIA CARDINALE GIOVANNI CAGLIERO,7;BROVELLI GIULIANA ANTONIA;BOUTIQUE NELLA;1961;9.205110494122348;45.49480395135422;(45.49480395135422, 9.205110494122348)
7839;Storica Attività;VIA PIERO DELLA FRANCESCA,68;P.D.F. S.R.L.;RISTORANTE CHATULLE;1930;9.159569456798264;45.48654876354481;(45.48654876354481, 9.159569456798264)
7830;Storica Attività;VIALE MONTE NERO,0073;INVERNIZZI ORESTE S.A.S. DI INVERNIZZI VITTORIO E C.;INVERNIZZI;1923;9.207574961755567;45.461119537316826;(45.461119537316826, 9.207574961755567)
7834;Storica Attività;VIA URBANO III,4;VALIGERIA VETRA SAS DI MARCHINO ROBERTO & C.;VALIGERIA MARCHINO;1962;9.181790384693253;45.45902454610902;(45.45902454610902, 9.181790384693253)
7832;Storica Attività;VIA GAUDENZIO FERRARI,5;LEANZA SILVIA;SILVIA MERCERIA  FODERAMI;1924;9.175519002582682;45.45575014854526;(45.45575014854526, 9.175519002582682)
7850;Storica Attività;PIAZZA DERGANO,5;I GREGORI S.A.S. DI GREGORI ANDREA E C.;I GREGORI;1933;9.176602447306568;45.50310265601509;(45.50310265601509, 9.176602447306568)
7594;Storica Attività;VIA DIGIONE,0009;CARMINATI ANGELO;PANIFICIO CARMINATI PANE E DOLCI;1962;9.15485509986953;45.46049945167458;(45.46049945167458, 9.15485509986953)
7833;Storica Attività;PIAZZA ANTONIO GRAMSCI,0012;FRANCONE S.R.L.;CONCESSIONARIA FRANCONE;1956;9.168362510007654;45.4821708600019;(45.4821708600019, 9.168362510007654)
7723;Storica Attività;VIA DOGANA,2;CAMICERIA MILANESE DI DEANGELIS ROSSANA;Camiceria Milanese;1922;9.18959019936325;45.463273600705236;(45.463273600705236, 9.18959019936325)
7841;Storica Attività;VIALE SABOTINO,10;COLTELLERIE ITALIANE ZOPPIS SNC DI ELENA E ROBERTO ZOPPIS;COLTELLERIE ITALIANE ZOPPIS;1945;9.1989867152118;45.450934393397624;(45.450934393397624, 9.1989867152118)
7894;Locale storico;VIA TOMMASO MARINO,7;COZZOLI RICCARDO;Bar Marino;1932;9.190045865877337;45.46657388661685;(45.46657388661685, 9.190045865877337)
7975;Storica Attività;VIA PONTACCIO,12;ARNALDO CASTELLI DI CASTELLI CLEMENTINA;ARNALDO CASTELLI;1902;9.185507051362674;45.47249854660074;(45.47249854660074, 9.185507051362674)
7903;Storica Attività;VIA TIZIANO,0013;MARCON RENZO;Panificio Pasticceria Marcon Renzo;1933;9.157564642493579;45.47176680209784;(45.47176680209784, 9.157564642493579)
7838;Storica Attività;PIAZZALE LAGOSTA,10;BABY STELLA DI SABATINI CLAUDIA;BABY STELLA;1962;9.191853018041355;45.48943127534453;(45.48943127534453, 9.191853018041355)
7970;Storica Attività;PIAZZALE STAZIONE DI PORTA GENOVA,3;G. TURCI SAS DI PAOLA TURCI E C.;G.TURCI CALZATURE;1907;9.17033778200291;45.45364253751696;(45.45364253751696, 9.17033778200291)
7955;Storica Attività;VIA FRATELLI RUFFINI,9;TOFY TOYS DI CAVERA MOIRA;TOFY TOYS;1962;9.16936557040823;45.466945784159535;(45.466945784159535, 9.16936557040823)
7904;Storica Attività;PIAZZA PIETRO GOBETTI,8;DANELLI DANIELE;Panificio Danelli;1934;9.233276226399697;45.48550880849767;(45.48550880849767, 9.233276226399697)
7969;Storica Attività;CORSO ITALIA,1;OTTICA RIGA DI BORDIN MAURIZIO;OTTICA;1958;9.188214495487923;45.46028590318823;(45.46028590318823, 9.188214495487923)
7963;Storica Attività;PIAZZALE CANTORE,.;RISTORANTE AL PORTO S.R.L.;RISTORANTE AL PORTO;1967;8.917902460567472;45.39816751077309;(45.39816751077309, 8.917902460567472)
7909;Locale storico;VIA PASQUALE SOTTOCORNO,6;GIACOMO S.R.L.;Ristorante da Giacomo;1958;9.208564776186678;45.465539922214305;(45.465539922214305, 9.208564776186678)
7971;Storica Attività;VIA DELLE FORZE ARMATE,24;CINZIA ROSSI GIOIELLI;CINZIA ROSSI GIOIELLI;1961;9.13578579222317;45.463231352591755;(45.463231352591755, 9.13578579222317)
7840;Storica Attività;VIA SENATO,7;IL BARETTO AL BAGLIONI S.R.L.;IL BARETTO AL BAGLIONI;1964;9.198234617109724;45.46976839714496;(45.46976839714496, 9.198234617109724)
7599;Locale storico;VIA MARGHERA,10;"""LOM.COR. S.R.L.""";PASTICCERIA MORIONDO;1909;9.154500993098933;45.46759610273873;(45.46759610273873, 9.154500993098933)
7900;Storica Attività;VIA ALFONSO LAMARMORA,0031;POLENGHI ANGELO;Pasticceria Gelateria Polenghi;1937;9.20357801029316;45.45732053683049;(45.45732053683049, 9.20357801029316)
7968;Storica Attività;VIA MAURIZIO QUADRIO,0025;OTTICA FARINI DI GUASCHI PIETRO ANGELO;GUASCHI OTTICA;1955;9.18125209043743;45.48399096136343;(45.48399096136343, 9.18125209043743)
7836;Storica Attività;VIA VINCENZO MONTI,28;GIO' YDEA DI PASETTI DEA;GIOYDEA DI PASETTI DEA;1908;9.172627587499864;45.468291151129336;(45.468291151129336, 9.172627587499864)
7902;Storica Attività;VIA DELLA COMMENDA,0021;DI LIDDO PASQUALE;Panificio Di Liddo Pasquale;1958;9.19905287954317;45.45751699720587;(45.45751699720587, 9.19905287954317)
7976;Storica Attività;CORSO LODI,2;MAV ARREDA S.R.L.;MAV ARREDA;1934;9.203318649769226;45.45127960344553;(45.45127960344553, 9.203318649769226)
7214;Storica Attività;VIA LUIGI CANONICA,0081;DOLDI ALESSANDRO;Alessandro Doldi - Calzature;1960;9.170316751877495;45.48080579637102;(45.48080579637102, 9.170316751877495)
7993;Storica Attività;VIA DON CARLO GNOCCHI,3;GHISI ALESSANDRO;LA MACELLERIA;1967;9.123513338116137;45.47510166954927;(45.47510166954927, 9.123513338116137)
7991;Locale storico;VIA BORGOSPESSO,0012;S.T.R.A. S.R.L.;RISTORANTE BICE;1939;9.194343159570174;45.470312769931425;(45.470312769931425, 9.194343159570174)
7989;Storica Attività;VIA GIULIO CESARE PROCACCINI,0054;FOTO RADIO MARELLI DI LOVA MARELLI ROBERTO;FOTO RADIO MARELLI;1944;9.167629748201602;45.48169335257671;(45.48169335257671, 9.167629748201602)
